,Platform,Year,Genre,Other_Sales
12323,PSP,2010,Adventure,0.0
12324,DS,2010,Simulation,0.0
12325,DS,2010,Adventure,0.0
12326,Wii,2010,Adventure,0.0
12327,DS,2010,Simulation,0.0
12328,DS,2010,Racing,0.0
12329,PSP,2010,Adventure,0.0
12330,PS2,2010,Action,0.0
12331,Wii,2010,Racing,0.0
12332,PSP,2010,Adventure,0.0
12333,PC,2010,Role-Playing,0.0
12334,Wii,2010,Adventure,0.0
12335,PS2,2010,Adventure,0.0
12336,PSP,2010,Adventure,0.0
12337,PSP,2010,Misc,0.0
12338,DS,2010,Adventure,0.0
12339,Wii,2010,Sports,0.0
12340,Wii,2010,Shooter,0.0
12341,PSP,2010,Adventure,0.0
12342,PSP,2010,Adventure,0.0
12343,PSP,2010,Adventure,0.0
12344,PC,2010,Sports,0.0
12345,PSP,2010,Adventure,0.0
12346,PSP,2010,Action,0.0
12347,DS,2010,Simulation,0.0
12348,PS2,2010,Role-Playing,0.0
12349,DS,2010,Action,0.0
12350,X360,2010,Shooter,0.0
12351,DS,2010,Simulation,0.0
12352,PC,2010,Shooter,0.0
12353,PSP,2010,Adventure,0.0
12354,DS,2010,Misc,0.0
12355,DS,2010,Sports,0.0
12356,Wii,2010,Puzzle,0.0
12357,Wii,2010,Sports,0.0
12358,PC,2010,Puzzle,0.0
12359,PSP,2010,Role-Playing,0.0
12360,Wii,2010,Action,0.0
12361,DS,2010,Puzzle,0.0
12362,PSP,2010,Adventure,0.0
12363,DS,2010,Adventure,0.0
12364,Wii,2010,Action,0.0
12365,PS2,2010,Adventure,0.0
12366,PSP,2010,Adventure,0.0
12367,PC,2010,Strategy,0.0
12368,X360,2010,Adventure,0.0
12369,PC,2010,Strategy,0.0
12370,PSP,2010,Adventure,0.0
12371,DS,2010,Misc,0.0
12372,DS,2010,Puzzle,0.0
12373,X360,2010,Strategy,0.0
12374,DS,2010,Action,0.0
12375,PS2,2010,Adventure,0.0
12376,PSP,2010,Adventure,0.0
12377,PC,2010,Action,0.0
12378,PC,2010,Strategy,0.0
12379,PC,2010,Strategy,0.0
12380,X360,2010,Sports,0.0
12381,Wii,2010,Simulation,0.0
12382,PSP,2010,Role-Playing,0.0
12383,PS2,2010,Misc,0.0
12384,DS,2010,Misc,0.0
12385,X360,2010,Adventure,0.0
12386,DS,2010,Misc,0.0
12387,PS3,2010,Action,0.0
12388,PSP,2010,Misc,0.0
12389,Wii,2010,Racing,0.0
12390,PSP,2010,Adventure,0.0
12391,DS,2010,Misc,0.0
12392,DS,2010,Role-Playing,0.0
12393,PSP,2010,Adventure,0.0
12394,X360,2010,Adventure,0.0
12395,PSP,2010,Adventure,0.0
12396,PS2,2010,Adventure,0.0
12397,PSP,2010,Adventure,0.0
12398,PSP,2010,Adventure,0.0
12399,PSP,2010,Adventure,0.0
12400,PSP,2010,Adventure,0.0
12401,PC,2010,Simulation,0.0
12402,PSP,2010,Adventure,0.0
12403,PSP,2010,Adventure,0.0
12404,PS2,2010,Misc,0.0
12405,PSP,2010,Adventure,0.0
12406,DS,2010,Adventure,0.0
12407,DS,2010,Racing,0.0
12408,PSP,2010,Adventure,0.0
12409,PS2,2010,Adventure,0.0
12410,PSP,2010,Adventure,0.0
12411,DS,2010,Misc,0.0
12412,PC,2010,Fighting,0.0
12413,DS,2010,Simulation,0.0
12414,DS,2010,Simulation,0.0
12415,PS2,2010,Fighting,0.0
12416,DS,2010,Action,0.0
12417,Wii,2010,Misc,0.0
12418,PSP,2010,Role-Playing,0.0
12419,PSP,2010,Adventure,0.0
12420,X360,2010,Adventure,0.0
12421,PSP,2010,Adventure,0.0
12422,PSP,2010,Strategy,0.0
12423,Wii,2010,Misc,0.0
12424,PS2,2010,Adventure,0.0
12425,PSP,2010,Adventure,0.0
12426,PSP,2010,Strategy,0.0
12427,DS,2010,Simulation,0.0
12428,PSP,2010,Strategy,0.0
12429,PSP,2010,Adventure,0.0
12430,PC,2010,Strategy,0.0
12431,Wii,2010,Adventure,0.0
12432,PSP,2010,Adventure,0.0
12433,PSP,2010,Strategy,0.0
12434,X360,2010,Sports,0.0
12435,PS2,2010,Adventure,0.0
12436,PSP,2010,Adventure,0.0
12437,Wii,2010,Sports,0.0
12438,DS,2010,Strategy,0.0
12439,PSP,2010,Misc,0.0
12440,PC,2010,Shooter,0.0
12441,DS,2010,Puzzle,0.0
12442,X360,2011,Shooter,1.32
12443,PS3,2011,Shooter,1.62
12444,3DS,2011,Racing,0.89
12445,3DS,2011,Platform,0.78
12446,Wii,2011,Misc,1.07
12447,X360,2011,Role-Playing,0.85
12448,X360,2011,Shooter,0.69
12449,PS3,2011,Shooter,1.1
12450,PS3,2011,Action,1.06
12451,PS3,2011,Sports,1.42
12452,PS3,2011,Role-Playing,1.05
12453,X360,2011,Shooter,0.49
12454,PS3,2011,Action,0.8
12455,X360,2011,Action,0.41
12456,X360,2011,Racing,0.47
12457,PS3,2011,Action,0.72
12458,3DS,2011,Action,0.3
12459,X360,2011,Action,0.43
12460,X360,2011,Sports,0.53
12461,Wii,2011,Action,0.4
12462,PC,2011,Role-Playing,0.64
12463,3DS,2011,Simulation,0.27
12464,Wii,2011,Sports,0.46
12465,PS3,2011,Platform,0.47
12466,PS3,2011,Adventure,0.51
12467,PC,2011,Role-Playing,0.38
12468,Wii,2011,Sports,0.28
12469,PS3,2011,Fighting,0.32
12470,Wii,2011,Action,0.31
12471,PS3,2011,Shooter,0.38
12472,PC,2011,Shooter,0.48
12473,3DS,2011,Role-Playing,0.07
12474,X360,2011,Action,0.3
12475,X360,2011,Adventure,0.24
12476,X360,2011,Sports,0.16
12477,PS3,2011,Role-Playing,0.26
12478,X360,2011,Sports,0.16
12479,PS3,2011,Action,0.39
12480,X360,2011,Shooter,0.22
12481,X360,2011,Action,0.2
12482,X360,2011,Misc,0.18
12483,X360,2011,Sports,0.22
12484,PS3,2011,Action,0.31
12485,PS3,2011,Sports,0.17
12486,PS3,2011,Action,0.33
12487,PS3,2011,Sports,0.18
12488,X360,2011,Fighting,0.15
12489,X360,2011,Shooter,0.17
12490,PS3,2011,Role-Playing,0.23
12491,X360,2011,Misc,0.16
12492,PS3,2011,Action,0.37
12493,X360,2011,Misc,0.16
12494,Wii,2011,Action,0.17
12495,PS3,2011,Action,0.23
12496,3DS,2011,Puzzle,0.14
12497,PS3,2011,Shooter,0.25
12498,PSV,2011,Shooter,0.27
12499,PC,2011,Shooter,0.33
12500,Wii,2011,Platform,0.08
12501,Wii,2011,Misc,0.16
12502,Wii,2011,Action,0.16
12503,PS3,2011,Platform,0.28
12504,X360,2011,Shooter,0.15
12505,DS,2011,Misc,0.22
12506,PS3,2011,Role-Playing,0.23
12507,DS,2011,Strategy,0.12
12508,X360,2011,Shooter,0.13
12509,X360,2011,Action,0.13
12510,PC,2011,Sports,0.34
12511,PS3,2011,Shooter,0.23
12512,PS3,2011,Role-Playing,0.2
12513,X360,2011,Shooter,0.12
12514,PC,2011,Strategy,0.32
12515,PS3,2011,Shooter,0.21
12516,X360,2011,Platform,0.14
12517,PS3,2011,Shooter,0.23
12518,X360,2011,Shooter,0.12
12519,X360,2011,Action,0.15
12520,PS3,2011,Fighting,0.14
12521,X360,2011,Action,0.12
12522,PS3,2011,Adventure,0.17
12523,PS3,2011,Shooter,0.21
12524,DS,2011,Racing,0.12
12525,PS3,2011,Action,0.21
12526,X360,2011,Fighting,0.12
12527,PS3,2011,Role-Playing,0.09
12528,PS3,2011,Racing,0.25
12529,3DS,2011,Fighting,0.09
12530,PS3,2011,Action,0.2
12531,PS3,2011,Fighting,0.17
12532,DS,2011,Strategy,0.08
12533,X360,2011,Sports,0.1
12534,DS,2011,Action,0.11
12535,PS3,2011,Misc,0.17
12536,PS3,2011,Simulation,0.17
12537,PS3,2011,Platform,0.12
12538,PS3,2011,Fighting,0.19
12539,3DS,2011,Action,0.07
12540,3DS,2011,Action,0.09
12541,X360,2011,Action,0.09
12542,X360,2011,Misc,0.08
12543,PS3,2011,Racing,0.21
12544,X360,2011,Fighting,0.07
12545,Wii,2011,Action,0.1
12546,X360,2011,Action,0.1
12547,X360,2011,Shooter,0.09
12548,DS,2011,Platform,0.05
12549,PS3,2011,Platform,0.18
12550,X360,2011,Shooter,0.08
12551,3DS,2011,Platform,0.09
12552,X360,2011,Role-Playing,0.08
12553,X360,2011,Sports,0.06
12554,PS3,2011,Action,0.17
12555,PS3,2011,Racing,0.18
12556,X360,2011,Action,0.1
12557,DS,2011,Misc,0.07
12558,DS,2011,Action,0.1
12559,PC,2011,Action,0.15
12560,3DS,2011,Simulation,0.07
12561,Wii,2011,Racing,0.1
12562,PS3,2011,Action,0.16
12563,Wii,2011,Misc,0.09
12564,PS3,2011,Action,0.17
12565,3DS,2011,Shooter,0.07
12566,X360,2011,Misc,0.05
12567,PS3,2011,Action,0.06
12568,PS3,2011,Shooter,0.15
12569,PS3,2011,Shooter,0.08
12570,PS3,2011,Sports,0.12
12571,PSP,2011,Fighting,0.08
12572,Wii,2011,Shooter,0.08
12573,X360,2011,Misc,0.07
12574,PS3,2011,Action,0.12
12575,X360,2011,Shooter,0.07
12576,PS3,2011,Sports,0.05
12577,3DS,2011,Role-Playing,0.06
12578,PSP,2011,Role-Playing,0.0
12579,X360,2011,Fighting,0.07
12580,Wii,2011,Misc,0.11
12581,PS3,2011,Shooter,0.13
12582,PS3,2011,Shooter,0.14
12583,X360,2011,Platform,0.08
12584,Wii,2011,Sports,0.11
12585,Wii,2011,Action,0.05
12586,X360,2011,Sports,0.06
12587,PS3,2011,Shooter,0.12
12588,3DS,2011,Simulation,0.07
12589,PC,2011,Shooter,0.11
12590,PC,2011,Action,0.14
12591,PS3,2011,Action,0.07
12592,X360,2011,Role-Playing,0.06
12593,PS3,2011,Shooter,0.12
12594,PC,2011,Action,0.13
12595,X360,2011,Racing,0.09
12596,X360,2011,Racing,0.08
12597,Wii,2011,Misc,0.0
12598,X360,2011,Racing,0.08
12599,PS3,2011,Adventure,0.07
12600,X360,2011,Simulation,0.06
12601,PS3,2011,Sports,0.14
12602,X360,2011,Sports,0.05
12603,DS,2011,Simulation,0.06
12604,PS3,2011,Racing,0.13
12605,PC,2011,Simulation,0.1
12606,Wii,2011,Role-Playing,0.04
12607,Wii,2011,Misc,0.04
12608,PC,2011,Role-Playing,0.07
12609,Wii,2011,Misc,0.06
12610,3DS,2011,Platform,0.06
12611,PC,2011,Action,0.09
12612,PS3,2011,Action,0.09
12613,PS3,2011,Misc,0.09
12614,PC,2011,Simulation,0.0
12615,X360,2011,Sports,0.05
12616,3DS,2011,Action,0.06
12617,PS3,2011,Action,0.01
12618,PS3,2011,Fighting,0.08
12619,DS,2011,Role-Playing,0.0
12620,3DS,2011,Simulation,0.04
12621,PS3,2011,Shooter,0.03
12622,PSV,2011,Sports,0.06
12623,Wii,2011,Action,0.05
12624,PS3,2011,Adventure,0.09
12625,PC,2011,Action,0.1
12626,PC,2011,Strategy,0.09
12627,PS3,2011,Sports,0.07
12628,PC,2011,Shooter,0.09
12629,Wii,2011,Platform,0.07
12630,PS3,2011,Role-Playing,0.06
12631,PS3,2011,Sports,0.04
12632,X360,2011,Action,0.05
12633,X360,2011,Shooter,0.06
12634,PSP,2011,Action,0.07
12635,3DS,2011,Action,0.05
12636,DS,2011,Action,0.05
12637,Wii,2011,Misc,0.04
12638,PSP,2011,Role-Playing,0.06
12639,PS3,2011,Action,0.06
12640,X360,2011,Racing,0.05
12641,X360,2011,Role-Playing,0.04
12642,PS3,2011,Misc,0.08
12643,PS3,2011,Fighting,0.0
12644,X360,2011,Fighting,0.04
12645,PS3,2011,Racing,0.09
12646,3DS,2011,Role-Playing,0.0
12647,X360,2011,Misc,0.04
12648,PSP,2011,Sports,0.14
12649,PC,2011,Action,0.09
12650,PS3,2011,Shooter,0.08
12651,PS3,2011,Role-Playing,0.06
12652,X360,2011,Shooter,0.05
12653,X360,2011,Adventure,0.04
12654,X360,2011,Action,0.07
12655,PS3,2011,Role-Playing,0.0
12656,PS3,2011,Fighting,0.05
12657,Wii,2011,Misc,0.02
12658,X360,2011,Racing,0.05
12659,3DS,2011,Racing,0.03
12660,X360,2011,Action,0.04
12661,3DS,2011,Action,0.03
12662,3DS,2011,Action,0.04
12663,PS3,2011,Racing,0.08
12664,3DS,2011,Racing,0.04
12665,3DS,2011,Action,0.03
12666,PS3,2011,Role-Playing,0.05
12667,DS,2011,Action,0.03
12668,Wii,2011,Role-Playing,0.0
12669,PSV,2011,Sports,0.12
12670,X360,2011,Action,0.04
12671,PC,2011,Sports,0.1
12672,PC,2011,Simulation,0.09
12673,PS3,2011,Racing,0.07
12674,Wii,2011,Misc,0.03
12675,PS3,2011,Shooter,0.07
12676,PS3,2011,Shooter,0.09
12677,DS,2011,Action,0.04
12678,PS3,2011,Sports,0.09
12679,Wii,2011,Sports,0.03
12680,DS,2011,Misc,0.03
12681,PS3,2011,Shooter,0.07
12682,PS3,2011,Misc,0.1
12683,3DS,2011,Fighting,0.03
12684,X360,2011,Sports,0.03
12685,X360,2011,Shooter,0.04
12686,X360,2011,Racing,0.04
12687,X360,2011,Shooter,0.04
12688,Wii,2011,Misc,0.03
12689,3DS,2011,Puzzle,0.03
12690,DS,2011,Action,0.04
12691,PSP,2011,Strategy,0.0
12692,X360,2011,Sports,0.04
12693,Wii,2011,Sports,0.01
12694,PS3,2011,Fighting,0.07
12695,Wii,2011,Misc,0.03
12696,X360,2011,Simulation,0.03
12697,Wii,2011,Misc,0.04
12698,X360,2011,Misc,0.03
12699,PC,2011,Shooter,0.06
12700,X360,2011,Shooter,0.04
12701,PSP,2011,Misc,0.0
12702,PS3,2011,Role-Playing,0.06
12703,PSP,2011,Role-Playing,0.0
12704,PSP,2011,Action,0.09
12705,3DS,2011,Sports,0.05
12706,X360,2011,Shooter,0.04
12707,Wii,2011,Adventure,0.03
12708,3DS,2011,Strategy,0.03
12709,Wii,2011,Misc,0.0
12710,3DS,2011,Sports,0.03
12711,3DS,2011,Action,0.01
12712,3DS,2011,Platform,0.04
12713,Wii,2011,Sports,0.02
12714,PSP,2011,Misc,0.0
12715,PC,2011,Action,0.06
12716,3DS,2011,Sports,0.02
12717,3DS,2011,Role-Playing,0.02
12718,PS3,2011,Shooter,0.06
12719,PSP,2011,Role-Playing,0.0
12720,Wii,2011,Sports,0.03
12721,PC,2011,Shooter,0.06
12722,X360,2011,Role-Playing,0.03
12723,PC,2011,Action,0.07
12724,PS3,2011,Action,0.07
12725,Wii,2011,Sports,0.02
12726,X360,2011,Misc,0.03
12727,Wii,2011,Fighting,0.03
12728,Wii,2011,Misc,0.05
12729,PSP,2011,Role-Playing,0.0
12730,DS,2011,Fighting,0.0
12731,PS3,2011,Fighting,0.04
12732,Wii,2011,Action,0.03
12733,X360,2011,Fighting,0.03
12734,PSP,2011,Fighting,0.04
12735,PSP,2011,Strategy,0.0
12736,PSP,2011,Action,0.08
12737,X360,2011,Action,0.03
12738,Wii,2011,Action,0.02
12739,Wii,2011,Action,0.04
12740,3DS,2011,Strategy,0.03
12741,PS3,2011,Action,0.05
12742,X360,2011,Sports,0.04
12743,PC,2011,Simulation,0.05
12744,DS,2011,Action,0.02
12745,PS3,2011,Action,0.0
12746,PS3,2011,Shooter,0.05
12747,Wii,2011,Role-Playing,0.03
12748,X360,2011,Fighting,0.03
12749,Wii,2011,Misc,0.02
12750,PSV,2011,Fighting,0.05
12751,PS3,2011,Sports,0.08
12752,PSV,2011,Platform,0.05
12753,PSP,2011,Misc,0.0
12754,PS3,2011,Action,0.05
12755,X360,2011,Misc,0.03
12756,DS,2011,Action,0.04
12757,X360,2011,Misc,0.03
12758,PS3,2011,Action,0.03
12759,PC,2011,Shooter,0.05
12760,DS,2011,Role-Playing,0.01
12761,X360,2011,Misc,0.02
12762,DS,2011,Misc,0.04
12763,X360,2011,Adventure,0.02
12764,PC,2011,Role-Playing,0.05
12765,PC,2011,Role-Playing,0.05
12766,PSP,2011,Role-Playing,0.0
12767,3DS,2011,Puzzle,0.03
12768,PS3,2011,Fighting,0.03
12769,Wii,2011,Misc,0.02
12770,X360,2011,Fighting,0.03
12771,X360,2011,Racing,0.02
12772,DS,2011,Misc,0.02
12773,3DS,2011,Action,0.02
12774,3DS,2011,Action,0.0
12775,PSP,2011,Role-Playing,0.03
12776,X360,2011,Misc,0.03
12777,DS,2011,Shooter,0.02
12778,PS3,2011,Shooter,0.05
12779,Wii,2011,Misc,0.02
12780,Wii,2011,Action,0.03
12781,Wii,2011,Misc,0.02
12782,PS3,2011,Action,0.05
12783,PC,2011,Shooter,0.06
12784,X360,2011,Shooter,0.03
12785,X360,2011,Action,0.03
12786,DS,2011,Simulation,0.02
12787,PS3,2011,Action,0.03
12788,DS,2011,Misc,0.0
12789,X360,2011,Sports,0.04
12790,PSP,2011,Role-Playing,0.0
12791,PS3,2011,Action,0.04
12792,X360,2011,Sports,0.02
12793,PSP,2011,Misc,0.02
12794,DS,2011,Misc,0.02
12795,X360,2011,Action,0.02
12796,PSP,2011,Sports,0.03
12797,X360,2011,Sports,0.03
12798,PS3,2011,Action,0.05
12799,PC,2011,Strategy,0.04
12800,X360,2011,Shooter,0.03
12801,DS,2011,Misc,0.03
12802,PS3,2011,Racing,0.02
12803,X360,2011,Misc,0.02
12804,DS,2011,Misc,0.02
12805,PSV,2011,Action,0.03
12806,PS3,2011,Action,0.02
12807,Wii,2011,Misc,0.02
12808,Wii,2011,Role-Playing,0.0
12809,DS,2011,Adventure,0.0
12810,PS3,2011,Sports,0.0
12811,DS,2011,Misc,0.02
12812,PS3,2011,Action,0.04
12813,PC,2011,Action,0.03
12814,Wii,2011,Misc,0.02
12815,3DS,2011,Simulation,0.02
12816,X360,2011,Action,0.02
12817,PS3,2011,Misc,0.04
12818,X360,2011,Action,0.02
12819,PC,2011,Adventure,0.04
12820,PS3,2011,Action,0.03
12821,X360,2011,Action,0.03
12822,X360,2011,Action,0.02
12823,DS,2011,Action,0.0
12824,X360,2011,Misc,0.02
12825,PC,2011,Shooter,0.03
12826,3DS,2011,Simulation,0.01
12827,PSP,2011,Sports,0.0
12828,PS3,2011,Role-Playing,0.01
12829,DS,2011,Action,0.02
12830,PS3,2011,Misc,0.03
12831,X360,2011,Action,0.02
12832,PC,2011,Puzzle,0.05
12833,X360,2011,Misc,0.02
12834,Wii,2011,Racing,0.01
12835,PC,2011,Role-Playing,0.02
12836,PS3,2011,Action,0.03
12837,X360,2011,Sports,0.02
12838,DS,2011,Action,0.02
12839,PS3,2011,Sports,0.03
12840,PSV,2011,Action,0.04
12841,PS3,2011,Misc,0.04
12842,Wii,2011,Misc,0.02
12843,PS3,2011,Action,0.03
12844,X360,2011,Action,0.02
12845,3DS,2011,Fighting,0.02
12846,3DS,2011,Misc,0.01
12847,PS3,2011,Shooter,0.04
12848,DS,2011,Adventure,0.01
12849,3DS,2011,Racing,0.02
12850,PS3,2011,Action,0.0
12851,PSP,2011,Action,0.0
12852,PSP,2011,Sports,0.02
12853,PS3,2011,Action,0.0
12854,PS3,2011,Role-Playing,0.01
12855,3DS,2011,Platform,0.02
12856,Wii,2011,Action,0.01
12857,X360,2011,Action,0.02
12858,X360,2011,Misc,0.02
12859,Wii,2011,Misc,0.01
12860,PC,2011,Action,0.03
12861,PS3,2011,Misc,0.05
12862,3DS,2011,Action,0.02
12863,Wii,2011,Action,0.02
12864,X360,2011,Sports,0.01
12865,PS3,2011,Platform,0.03
12866,Wii,2011,Misc,0.04
12867,DS,2011,Strategy,0.01
12868,PS3,2011,Sports,0.02
12869,Wii,2011,Sports,0.02
12870,DS,2011,Puzzle,0.01
12871,PS3,2011,Action,0.03
12872,Wii,2011,Role-Playing,0.01
12873,PSP,2011,Sports,0.0
12874,Wii,2011,Fighting,0.02
12875,X360,2011,Misc,0.01
12876,3DS,2011,Action,0.01
12877,PC,2011,Role-Playing,0.03
12878,PS3,2011,Sports,0.02
12879,Wii,2011,Misc,0.03
12880,PC,2011,Shooter,0.03
12881,PS3,2011,Fighting,0.02
12882,X360,2011,Misc,0.01
12883,PS3,2011,Shooter,0.02
12884,PS3,2011,Action,0.01
12885,PS3,2011,Action,0.03
12886,DS,2011,Simulation,0.02
12887,PSP,2011,Role-Playing,0.0
12888,PSP,2011,Role-Playing,0.0
12889,DS,2011,Simulation,0.02
12890,PS3,2011,Sports,0.04
12891,Wii,2011,Sports,0.02
12892,PSV,2011,Racing,0.03
12893,Wii,2011,Misc,0.01
12894,Wii,2011,Racing,0.01
12895,PSP,2011,Role-Playing,0.0
12896,PSP,2011,Sports,0.0
12897,Wii,2011,Action,0.01
12898,PSP,2011,Adventure,0.0
12899,3DS,2011,Misc,0.01
12900,PS3,2011,Simulation,0.03
12901,Wii,2011,Misc,0.01
12902,3DS,2011,Action,0.02
12903,PS3,2011,Strategy,0.01
12904,Wii,2011,Misc,0.02
12905,X360,2011,Action,0.01
12906,Wii,2011,Role-Playing,0.0
12907,3DS,2011,Misc,0.02
12908,PC,2011,Racing,0.03
12909,PS3,2011,Action,0.04
12910,Wii,2011,Misc,0.01
12911,X360,2011,Action,0.02
12912,PS3,2011,Action,0.02
12913,PS3,2011,Sports,0.03
12914,Wii,2011,Misc,0.01
12915,3DS,2011,Racing,0.01
12916,PC,2011,Racing,0.04
12917,Wii,2011,Misc,0.02
12918,X360,2011,Shooter,0.01
12919,3DS,2011,Sports,0.01
12920,X360,2011,Sports,0.01
12921,PSP,2011,Fighting,0.03
12922,PS3,2011,Simulation,0.03
12923,PC,2011,Action,0.03
12924,Wii,2011,Platform,0.02
12925,PC,2011,Racing,0.03
12926,Wii,2011,Misc,0.01
12927,Wii,2011,Misc,0.02
12928,DS,2011,Simulation,0.01
12929,PS3,2011,Sports,0.0
12930,PS3,2011,Shooter,0.03
12931,X360,2011,Action,0.01
12932,Wii,2011,Action,0.02
12933,DS,2011,Action,0.02
12934,PC,2011,Shooter,0.03
12935,PS3,2011,Shooter,0.01
12936,PS3,2011,Action,0.0
12937,Wii,2011,Racing,0.02
12938,X360,2011,Action,0.01
12939,PS3,2011,Misc,0.01
12940,PS3,2011,Action,0.03
12941,PC,2011,Adventure,0.04
12942,PS3,2011,Racing,0.04
12943,PS3,2011,Action,0.03
12944,PC,2011,Role-Playing,0.02
12945,X360,2011,Sports,0.01
12946,PS3,2011,Platform,0.03
12947,3DS,2011,Misc,0.01
12948,PS3,2011,Racing,0.04
12949,3DS,2011,Racing,0.02
12950,DS,2011,Misc,0.01
12951,X360,2011,Action,0.01
12952,Wii,2011,Action,0.01
12953,PC,2011,Strategy,0.0
12954,3DS,2011,Adventure,0.01
12955,X360,2011,Action,0.01
12956,3DS,2011,Role-Playing,0.0
12957,X360,2011,Misc,0.01
12958,PSP,2011,Strategy,0.0
12959,Wii,2011,Sports,0.01
12960,PSP,2011,Action,0.0
12961,PC,2011,Sports,0.02
12962,PS3,2011,Sports,0.03
12963,PSV,2011,Action,0.03
12964,PC,2011,Shooter,0.02
12965,PSP,2011,Sports,0.01
12966,DS,2011,Misc,0.01
12967,Wii,2011,Misc,0.01
12968,Wii,2011,Sports,0.01
12969,PS3,2011,Misc,0.03
12970,PC,2011,Racing,0.03
12971,PSP,2011,Role-Playing,0.0
12972,PS3,2011,Misc,0.0
12973,3DS,2011,Action,0.0
12974,Wii,2011,Sports,0.02
12975,Wii,2011,Simulation,0.01
12976,PC,2011,Shooter,0.03
12977,X360,2011,Platform,0.01
12978,3DS,2011,Adventure,0.02
12979,3DS,2011,Action,0.02
12980,PSP,2011,Adventure,0.0
12981,PS3,2011,Action,0.02
12982,PC,2011,Simulation,0.02
12983,X360,2011,Action,0.01
12984,DS,2011,Misc,0.01
12985,PC,2011,Action,0.02
12986,PSP,2011,Role-Playing,0.02
12987,Wii,2011,Sports,0.02
12988,Wii,2011,Racing,0.01
12989,PS3,2011,Action,0.0
12990,PSP,2011,Adventure,0.0
12991,X360,2011,Action,0.01
12992,PSV,2011,Racing,0.03
12993,X360,2011,Action,0.01
12994,DS,2011,Misc,0.0
12995,3DS,2011,Misc,0.01
12996,PSP,2011,Role-Playing,0.0
12997,Wii,2011,Action,0.01
12998,PS3,2011,Action,0.0
12999,DS,2011,Action,0.01
13000,PSP,2011,Action,0.0
13001,3DS,2011,Platform,0.01
13002,PS3,2011,Racing,0.03
13003,PSP,2011,Adventure,0.0
13004,PSP,2011,Adventure,0.0
13005,PSP,2011,Strategy,0.0
13006,PS3,2011,Sports,0.04
13007,PSP,2011,Action,0.0
13008,DS,2011,Misc,0.01
13009,X360,2011,Misc,0.01
13010,Wii,2011,Action,0.01
13011,X360,2011,Adventure,0.01
13012,DS,2011,Racing,0.01
13013,PSP,2011,Sports,0.04
13014,DS,2011,Puzzle,0.0
13015,X360,2011,Misc,0.01
13016,3DS,2011,Misc,0.01
13017,PSV,2011,Puzzle,0.02
13018,Wii,2011,Shooter,0.01
13019,PC,2011,Shooter,0.02
13020,Wii,2011,Misc,0.01
13021,Wii,2011,Adventure,0.01
13022,PSP,2011,Role-Playing,0.0
13023,Wii,2011,Sports,0.01
13024,3DS,2011,Racing,0.01
13025,X360,2011,Fighting,0.01
13026,DS,2011,Misc,0.0
13027,PS2,2011,Sports,0.02
13028,PSP,2011,Sports,0.0
13029,DS,2011,Action,0.01
13030,3DS,2011,Role-Playing,0.0
13031,DS,2011,Misc,0.01
13032,3DS,2011,Simulation,0.01
13033,PSP,2011,Role-Playing,0.0
13034,X360,2011,Action,0.01
13035,DS,2011,Racing,0.01
13036,X360,2011,Sports,0.01
13037,X360,2011,Action,0.01
13038,PSP,2011,Fighting,0.01
13039,3DS,2011,Simulation,0.01
13040,3DS,2011,Puzzle,0.0
13041,3DS,2011,Action,0.01
13042,3DS,2011,Misc,0.01
13043,Wii,2011,Action,0.0
13044,DS,2011,Action,0.01
13045,Wii,2011,Misc,0.01
13046,PS3,2011,Sports,0.01
13047,X360,2011,Misc,0.01
13048,X360,2011,Misc,0.01
13049,PS3,2011,Adventure,0.02
13050,Wii,2011,Racing,0.01
13051,X360,2011,Action,0.01
13052,DS,2011,Misc,0.01
13053,Wii,2011,Shooter,0.01
13054,PS3,2011,Fighting,0.02
13055,PS3,2011,Sports,0.03
13056,PS3,2011,Action,0.03
13057,X360,2011,Shooter,0.01
13058,DS,2011,Action,0.0
13059,PSP,2011,Racing,0.01
13060,PS3,2011,Shooter,0.02
13061,PSP,2011,Action,0.0
13062,PSV,2011,Fighting,0.02
13063,PC,2011,Adventure,0.02
13064,Wii,2011,Strategy,0.0
13065,PSP,2011,Action,0.0
13066,X360,2011,Racing,0.01
13067,PSP,2011,Fighting,0.0
13068,PSP,2011,Role-Playing,0.01
13069,3DS,2011,Racing,0.01
13070,Wii,2011,Sports,0.01
13071,PS3,2011,Misc,0.01
13072,DS,2011,Action,0.01
13073,X360,2011,Sports,0.01
13074,3DS,2011,Sports,0.01
13075,PSP,2011,Simulation,0.0
13076,3DS,2011,Action,0.01
13077,PS3,2011,Racing,0.02
13078,3DS,2011,Action,0.01
13079,DS,2011,Sports,0.0
13080,Wii,2011,Misc,0.01
13081,DS,2011,Action,0.01
13082,DS,2011,Platform,0.01
13083,PC,2011,Role-Playing,0.01
13084,PS3,2011,Misc,0.01
13085,3DS,2011,Sports,0.01
13086,Wii,2011,Misc,0.01
13087,X360,2011,Misc,0.01
13088,PS3,2011,Misc,0.01
13089,PS3,2011,Misc,0.03
13090,X360,2011,Shooter,0.01
13091,X360,2011,Misc,0.01
13092,PS3,2011,Simulation,0.02
13093,PC,2011,Strategy,0.02
13094,PSP,2011,Action,0.04
13095,Wii,2011,Shooter,0.01
13096,DS,2011,Puzzle,0.01
13097,PSP,2011,Adventure,0.0
13098,PS2,2011,Fighting,0.01
13099,PS3,2011,Adventure,0.03
