,Platform,Year,Genre,NA_Sales
12508,X360,2011,Shooter,0.94
12509,X360,2011,Action,0.84
12510,PC,2011,Sports,0.02
12511,PS3,2011,Shooter,0.64
12512,PS3,2011,Role-Playing,0.78
12513,X360,2011,Shooter,0.83
12514,PC,2011,Strategy,0.0
12515,PS3,2011,Shooter,0.73
12516,X360,2011,Platform,0.71
12517,PS3,2011,Shooter,0.5
12518,X360,2011,Shooter,0.76
12519,X360,2011,Action,0.63
12520,PS3,2011,Fighting,0.81
12521,X360,2011,Action,0.7
12522,PS3,2011,Adventure,0.67
12523,PS3,2011,Shooter,0.47
12524,DS,2011,Racing,0.72
12525,PS3,2011,Action,0.45
12526,X360,2011,Fighting,0.74
12527,PS3,2011,Role-Playing,0.29
12528,PS3,2011,Racing,0.12
12529,3DS,2011,Fighting,0.55
12530,PS3,2011,Action,0.52
12531,PS3,2011,Fighting,0.53
12532,DS,2011,Strategy,0.95
12533,X360,2011,Sports,0.7
12534,DS,2011,Action,0.66
12535,PS3,2011,Misc,0.52
12536,PS3,2011,Simulation,0.52
12537,PS3,2011,Platform,0.75
12538,PS3,2011,Fighting,0.45
12539,3DS,2011,Action,0.47
12540,3DS,2011,Action,0.61
12541,X360,2011,Action,0.72
12542,X360,2011,Misc,0.84
12543,PS3,2011,Racing,0.27
12544,X360,2011,Fighting,0.79
12545,Wii,2011,Action,0.67
12546,X360,2011,Action,0.54
12547,X360,2011,Shooter,0.59
12548,DS,2011,Platform,0.52
12549,PS3,2011,Platform,0.33
12550,X360,2011,Shooter,0.61
12551,3DS,2011,Platform,0.44
12552,X360,2011,Role-Playing,0.64
12553,X360,2011,Sports,0.94
12554,PS3,2011,Action,0.36
12555,PS3,2011,Racing,0.24
12556,X360,2011,Action,0.53
12557,DS,2011,Misc,0.72
12558,DS,2011,Action,0.37
12559,PC,2011,Action,0.25
12560,3DS,2011,Simulation,0.4
12561,Wii,2011,Racing,0.46
12562,PS3,2011,Action,0.39
12563,Wii,2011,Misc,0.24
12564,PS3,2011,Action,0.27
12565,3DS,2011,Shooter,0.48
12566,X360,2011,Misc,0.87
12567,PS3,2011,Action,0.25
12568,PS3,2011,Shooter,0.32
12569,PS3,2011,Shooter,0.66
12570,PS3,2011,Sports,0.52
12571,PSP,2011,Fighting,0.21
12572,Wii,2011,Shooter,0.6
12573,X360,2011,Misc,0.62
12574,PS3,2011,Action,0.4
12575,X360,2011,Shooter,0.52
12576,PS3,2011,Sports,0.78
12577,3DS,2011,Role-Playing,0.42
12578,PSP,2011,Role-Playing,0.0
12579,X360,2011,Fighting,0.4
12580,Wii,2011,Misc,0.19
12581,PS3,2011,Shooter,0.33
12582,PS3,2011,Shooter,0.26
12583,X360,2011,Platform,0.38
12584,Wii,2011,Sports,0.16
12585,Wii,2011,Action,0.27
12586,X360,2011,Sports,0.53
12587,PS3,2011,Shooter,0.33
12588,3DS,2011,Simulation,0.3
12589,PC,2011,Shooter,0.33
12590,PC,2011,Action,0.14
12591,PS3,2011,Action,0.3
12592,X360,2011,Role-Playing,0.36
12593,PS3,2011,Shooter,0.29
12594,PC,2011,Action,0.16
12595,X360,2011,Racing,0.11
12596,X360,2011,Racing,0.23
12597,Wii,2011,Misc,0.0
12598,X360,2011,Racing,0.25
12599,PS3,2011,Adventure,0.3
12600,X360,2011,Simulation,0.42
12601,PS3,2011,Sports,0.17
12602,X360,2011,Sports,0.55
12603,DS,2011,Simulation,0.54
12604,PS3,2011,Racing,0.2
12605,PC,2011,Simulation,0.27
12606,Wii,2011,Role-Playing,0.32
12607,Wii,2011,Misc,0.59
12608,PC,2011,Role-Playing,0.44
12609,Wii,2011,Misc,0.39
12610,3DS,2011,Platform,0.23
12611,PC,2011,Action,0.23
12612,PS3,2011,Action,0.3
12613,PS3,2011,Misc,0.33
12614,PC,2011,Simulation,0.4
12615,X360,2011,Sports,0.4
12616,3DS,2011,Action,0.29
12617,PS3,2011,Action,0.0
12618,PS3,2011,Fighting,0.27
12619,DS,2011,Role-Playing,0.0
12620,3DS,2011,Simulation,0.5
12621,PS3,2011,Shooter,0.09
12622,PSV,2011,Sports,0.19
12623,Wii,2011,Action,0.36
12624,PS3,2011,Adventure,0.22
12625,PC,2011,Action,0.15
12626,PC,2011,Strategy,0.19
12627,PS3,2011,Sports,0.36
12628,PC,2011,Shooter,0.25
12629,Wii,2011,Platform,0.23
12630,PS3,2011,Role-Playing,0.27
12631,PS3,2011,Sports,0.54
12632,X360,2011,Action,0.37
12633,X360,2011,Shooter,0.25
12634,PSP,2011,Action,0.1
12635,3DS,2011,Action,0.32
12636,DS,2011,Action,0.32
12637,Wii,2011,Misc,0.44
12638,PSP,2011,Role-Playing,0.13
12639,PS3,2011,Action,0.39
12640,X360,2011,Racing,0.37
12641,X360,2011,Role-Playing,0.4
12642,PS3,2011,Misc,0.25
12643,PS3,2011,Fighting,0.0
12644,X360,2011,Fighting,0.39
12645,PS3,2011,Racing,0.22
12646,3DS,2011,Role-Playing,0.0
12647,X360,2011,Misc,0.39
12648,PSP,2011,Sports,0.12
12649,PC,2011,Action,0.16
12650,PS3,2011,Shooter,0.23
12651,PS3,2011,Role-Playing,0.35
12652,X360,2011,Shooter,0.25
12653,X360,2011,Adventure,0.27
12654,X360,2011,Action,0.1
12655,PS3,2011,Role-Playing,0.0
12656,PS3,2011,Fighting,0.27
12657,Wii,2011,Misc,0.27
12658,X360,2011,Racing,0.28
12659,3DS,2011,Racing,0.19
12660,X360,2011,Action,0.3
12661,3DS,2011,Action,0.16
12662,3DS,2011,Action,0.26
12663,PS3,2011,Racing,0.21
12664,3DS,2011,Racing,0.27
12665,3DS,2011,Action,0.31
12666,PS3,2011,Role-Playing,0.26
12667,DS,2011,Action,0.45
12668,Wii,2011,Role-Playing,0.0
12669,PSV,2011,Sports,0.05
12670,X360,2011,Action,0.28
12671,PC,2011,Sports,0.04
12672,PC,2011,Simulation,0.0
12673,PS3,2011,Racing,0.24
12674,Wii,2011,Misc,0.44
12675,PS3,2011,Shooter,0.21
12676,PS3,2011,Shooter,0.13
12677,DS,2011,Action,0.34
12678,PS3,2011,Sports,0.09
12679,Wii,2011,Sports,0.43
12680,DS,2011,Misc,0.37
12681,PS3,2011,Shooter,0.2
12682,PS3,2011,Misc,0.0
12683,3DS,2011,Fighting,0.13
12684,X360,2011,Sports,0.4
12685,X360,2011,Shooter,0.3
12686,X360,2011,Racing,0.18
12687,X360,2011,Shooter,0.28
12688,Wii,2011,Misc,0.41
12689,3DS,2011,Puzzle,0.2
12690,DS,2011,Action,0.24
12691,PSP,2011,Strategy,0.0
12692,X360,2011,Sports,0.15
12693,Wii,2011,Sports,0.16
12694,PS3,2011,Fighting,0.16
12695,Wii,2011,Misc,0.36
12696,X360,2011,Simulation,0.3
12697,Wii,2011,Misc,0.26
12698,X360,2011,Misc,0.29
12699,PC,2011,Shooter,0.18
12700,X360,2011,Shooter,0.26
12701,PSP,2011,Misc,0.0
12702,PS3,2011,Role-Playing,0.17
12703,PSP,2011,Role-Playing,0.0
12704,PSP,2011,Action,0.14
12705,3DS,2011,Sports,0.08
12706,X360,2011,Shooter,0.18
12707,Wii,2011,Adventure,0.19
12708,3DS,2011,Strategy,0.25
12709,Wii,2011,Misc,0.0
12710,3DS,2011,Sports,0.36
12711,3DS,2011,Action,0.12
12712,3DS,2011,Platform,0.11
12713,Wii,2011,Sports,0.34
12714,PSP,2011,Misc,0.0
12715,PC,2011,Action,0.16
12716,3DS,2011,Sports,0.11
12717,3DS,2011,Role-Playing,0.28
12718,PS3,2011,Shooter,0.15
12719,PSP,2011,Role-Playing,0.0
12720,Wii,2011,Sports,0.21
12721,PC,2011,Shooter,0.14
12722,X360,2011,Role-Playing,0.21
12723,PC,2011,Action,0.09
12724,PS3,2011,Action,0.11
12725,Wii,2011,Sports,0.3
12726,X360,2011,Misc,0.27
12727,Wii,2011,Fighting,0.24
12728,Wii,2011,Misc,0.0
12729,PSP,2011,Role-Playing,0.0
12730,DS,2011,Fighting,0.0
12731,PS3,2011,Fighting,0.2
12732,Wii,2011,Action,0.18
12733,X360,2011,Fighting,0.18
12734,PSP,2011,Fighting,0.09
12735,PSP,2011,Strategy,0.0
12736,PSP,2011,Action,0.11
12737,X360,2011,Action,0.19
12738,Wii,2011,Action,0.29
12739,Wii,2011,Action,0.13
12740,3DS,2011,Strategy,0.22
12741,PS3,2011,Action,0.14
12742,X360,2011,Sports,0.09
12743,PC,2011,Simulation,0.11
12744,DS,2011,Action,0.27
12745,PS3,2011,Action,0.0
12746,PS3,2011,Shooter,0.06
12747,Wii,2011,Role-Playing,0.13
12748,X360,2011,Fighting,0.23
12749,Wii,2011,Misc,0.31
12750,PSV,2011,Fighting,0.2
12751,PS3,2011,Sports,0.0
12752,PSV,2011,Platform,0.15
12753,PSP,2011,Misc,0.0
12754,PS3,2011,Action,0.15
12755,X360,2011,Misc,0.2
12756,DS,2011,Action,0.12
12757,X360,2011,Misc,0.14
12758,PS3,2011,Action,0.11
12759,PC,2011,Shooter,0.13
12760,DS,2011,Role-Playing,0.17
12761,X360,2011,Misc,0.3
12762,DS,2011,Misc,0.0
12763,X360,2011,Adventure,0.2
12764,PC,2011,Role-Playing,0.09
12765,PC,2011,Role-Playing,0.12
12766,PSP,2011,Role-Playing,0.0
12767,3DS,2011,Puzzle,0.08
12768,PS3,2011,Fighting,0.17
12769,Wii,2011,Misc,0.24
12770,X360,2011,Fighting,0.18
12771,X360,2011,Racing,0.29
12772,DS,2011,Misc,0.27
12773,3DS,2011,Action,0.14
12774,3DS,2011,Action,0.0
12775,PSP,2011,Role-Playing,0.13
12776,X360,2011,Misc,0.15
12777,DS,2011,Shooter,0.21
12778,PS3,2011,Shooter,0.12
12779,Wii,2011,Misc,0.28
12780,Wii,2011,Action,0.13
12781,Wii,2011,Misc,0.22
12782,PS3,2011,Action,0.13
12783,PC,2011,Shooter,0.0
12784,X360,2011,Shooter,0.1
12785,X360,2011,Action,0.13
12786,DS,2011,Simulation,0.27
12787,PS3,2011,Action,0.11
12788,DS,2011,Misc,0.0
12789,X360,2011,Sports,0.03
12790,PSP,2011,Role-Playing,0.0
12791,PS3,2011,Action,0.11
12792,X360,2011,Sports,0.24
12793,PSP,2011,Misc,0.05
12794,DS,2011,Misc,0.26
12795,X360,2011,Action,0.17
12796,PSP,2011,Sports,0.22
12797,X360,2011,Sports,0.14
12798,PS3,2011,Action,0.06
12799,PC,2011,Strategy,0.1
12800,X360,2011,Shooter,0.14
12801,DS,2011,Misc,0.13
12802,PS3,2011,Racing,0.25
12803,X360,2011,Misc,0.25
12804,DS,2011,Misc,0.25
12805,PSV,2011,Action,0.06
12806,PS3,2011,Action,0.04
12807,Wii,2011,Misc,0.23
12808,Wii,2011,Role-Playing,0.0
12809,DS,2011,Adventure,0.0
12810,PS3,2011,Sports,0.0
12811,DS,2011,Misc,0.15
12812,PS3,2011,Action,0.12
12813,PC,2011,Action,0.1
12814,Wii,2011,Misc,0.23
12815,3DS,2011,Simulation,0.11
12816,X360,2011,Action,0.16
12817,PS3,2011,Misc,0.1
12818,X360,2011,Action,0.18
12819,PC,2011,Adventure,0.08
12820,PS3,2011,Action,0.14
12821,X360,2011,Action,0.07
12822,X360,2011,Action,0.16
12823,DS,2011,Action,0.0
12824,X360,2011,Misc,0.16
12825,PC,2011,Shooter,0.11
12826,3DS,2011,Simulation,0.1
12827,PSP,2011,Sports,0.0
12828,PS3,2011,Role-Playing,0.05
12829,DS,2011,Action,0.12
12830,PS3,2011,Misc,0.15
12831,X360,2011,Action,0.18
12832,PC,2011,Puzzle,0.0
12833,X360,2011,Misc,0.16
12834,Wii,2011,Racing,0.22
12835,PC,2011,Role-Playing,0.16
12836,PS3,2011,Action,0.0
12837,X360,2011,Sports,0.11
12838,DS,2011,Action,0.16
12839,PS3,2011,Sports,0.17
12840,PSV,2011,Action,0.14
12841,PS3,2011,Misc,0.13
12842,Wii,2011,Misc,0.15
12843,PS3,2011,Action,0.13
12844,X360,2011,Action,0.2
12845,3DS,2011,Fighting,0.15
12846,3DS,2011,Misc,0.22
12847,PS3,2011,Shooter,0.09
12848,DS,2011,Adventure,0.21
12849,3DS,2011,Racing,0.21
12850,PS3,2011,Action,0.0
12851,PSP,2011,Action,0.0
12852,PSP,2011,Sports,0.21
12853,PS3,2011,Action,0.0
12854,PS3,2011,Role-Playing,0.14
12855,3DS,2011,Platform,0.14
12856,Wii,2011,Action,0.19
12857,X360,2011,Action,0.13
12858,X360,2011,Misc,0.11
12859,Wii,2011,Misc,0.2
12860,PC,2011,Action,0.12
12861,PS3,2011,Misc,0.0
12862,3DS,2011,Action,0.16
12863,Wii,2011,Action,0.08
12864,X360,2011,Sports,0.18
12865,PS3,2011,Platform,0.11
12866,Wii,2011,Misc,0.0
12867,DS,2011,Strategy,0.1
12868,PS3,2011,Sports,0.06
12869,Wii,2011,Sports,0.15
12870,DS,2011,Puzzle,0.19
12871,PS3,2011,Action,0.11
12872,Wii,2011,Role-Playing,0.14
12873,PSP,2011,Sports,0.0
12874,Wii,2011,Fighting,0.11
12875,X360,2011,Misc,0.19
12876,3DS,2011,Action,0.16
12877,PC,2011,Role-Playing,0.09
12878,PS3,2011,Sports,0.15
12879,Wii,2011,Misc,0.0
12880,PC,2011,Shooter,0.09
12881,PS3,2011,Fighting,0.04
12882,X360,2011,Misc,0.17
12883,PS3,2011,Shooter,0.06
12884,PS3,2011,Action,0.0
12885,PS3,2011,Action,0.1
12886,DS,2011,Simulation,0.13
12887,PSP,2011,Role-Playing,0.0
12888,PSP,2011,Role-Playing,0.0
12889,DS,2011,Simulation,0.14
12890,PS3,2011,Sports,0.08
12891,Wii,2011,Sports,0.12
12892,PSV,2011,Racing,0.04
12893,Wii,2011,Misc,0.19
12894,Wii,2011,Racing,0.18
12895,PSP,2011,Role-Playing,0.0
12896,PSP,2011,Sports,0.0
12897,Wii,2011,Action,0.15
12898,PSP,2011,Adventure,0.0
12899,3DS,2011,Misc,0.1
12900,PS3,2011,Simulation,0.1
12901,Wii,2011,Misc,0.14
12902,3DS,2011,Action,0.09
12903,PS3,2011,Strategy,0.18
12904,Wii,2011,Misc,0.08
12905,X360,2011,Action,0.15
12906,Wii,2011,Role-Playing,0.0
12907,3DS,2011,Misc,0.13
12908,PC,2011,Racing,0.05
12909,PS3,2011,Action,0.07
12910,Wii,2011,Misc,0.13
12911,X360,2011,Action,0.1
12912,PS3,2011,Action,0.06
12913,PS3,2011,Sports,0.11
12914,Wii,2011,Misc,0.18
12915,3DS,2011,Racing,0.18
12916,PC,2011,Racing,0.0
12917,Wii,2011,Misc,0.0
12918,X360,2011,Shooter,0.1
12919,3DS,2011,Sports,0.12
12920,X360,2011,Sports,0.14
12921,PSP,2011,Fighting,0.12
12922,PS3,2011,Simulation,0.06
12923,PC,2011,Action,0.04
12924,Wii,2011,Platform,0.11
12925,PC,2011,Racing,0.05
12926,Wii,2011,Misc,0.15
12927,Wii,2011,Misc,0.0
12928,DS,2011,Simulation,0.13
12929,PS3,2011,Sports,0.0
12930,PS3,2011,Shooter,0.07
12931,X360,2011,Action,0.13
12932,Wii,2011,Action,0.1
12933,DS,2011,Action,0.1
12934,PC,2011,Shooter,0.06
12935,PS3,2011,Shooter,0.17
12936,PS3,2011,Action,0.0
12937,Wii,2011,Racing,0.06
12938,X360,2011,Action,0.11
12939,PS3,2011,Misc,0.16
12940,PS3,2011,Action,0.09
12941,PC,2011,Adventure,0.0
12942,PS3,2011,Racing,0.04
12943,PS3,2011,Action,0.07
12944,PC,2011,Role-Playing,0.08
12945,X360,2011,Sports,0.16
12946,PS3,2011,Platform,0.08
12947,3DS,2011,Misc,0.13
12948,PS3,2011,Racing,0.0
12949,3DS,2011,Racing,0.07
12950,DS,2011,Misc,0.12
12951,X360,2011,Action,0.07
12952,Wii,2011,Action,0.11
12953,PC,2011,Strategy,0.06
12954,3DS,2011,Adventure,0.07
12955,X360,2011,Action,0.09
12956,3DS,2011,Role-Playing,0.0
12957,X360,2011,Misc,0.11
12958,PSP,2011,Strategy,0.0
12959,Wii,2011,Sports,0.15
12960,PSP,2011,Action,0.0
12961,PC,2011,Sports,0.09
12962,PS3,2011,Sports,0.08
12963,PSV,2011,Action,0.06
12964,PC,2011,Shooter,0.07
12965,PSP,2011,Sports,0.15
12966,DS,2011,Misc,0.14
12967,Wii,2011,Misc,0.1
12968,Wii,2011,Sports,0.15
12969,PS3,2011,Misc,0.04
12970,PC,2011,Racing,0.0
12971,PSP,2011,Role-Playing,0.0
12972,PS3,2011,Misc,0.0
12973,3DS,2011,Action,0.0
12974,Wii,2011,Sports,0.05
12975,Wii,2011,Simulation,0.15
12976,PC,2011,Shooter,0.04
12977,X360,2011,Platform,0.1
12978,3DS,2011,Adventure,0.07
12979,3DS,2011,Action,0.05
12980,PSP,2011,Adventure,0.0
12981,PS3,2011,Action,0.07
12982,PC,2011,Simulation,0.05
12983,X360,2011,Action,0.08
12984,DS,2011,Misc,0.14
12985,PC,2011,Action,0.0
12986,PSP,2011,Role-Playing,0.0
12987,Wii,2011,Sports,0.05
12988,Wii,2011,Racing,0.1
12989,PS3,2011,Action,0.0
12990,PSP,2011,Adventure,0.0
12991,X360,2011,Action,0.08
12992,PSV,2011,Racing,0.03
12993,X360,2011,Action,0.09
12994,DS,2011,Misc,0.0
12995,3DS,2011,Misc,0.09
12996,PSP,2011,Role-Playing,0.0
12997,Wii,2011,Action,0.08
12998,PS3,2011,Action,0.0
12999,DS,2011,Action,0.12
13000,PSP,2011,Action,0.0
13001,3DS,2011,Platform,0.09
13002,PS3,2011,Racing,0.01
13003,PSP,2011,Adventure,0.0
13004,PSP,2011,Adventure,0.0
13005,PSP,2011,Strategy,0.0
13006,PS3,2011,Sports,0.0
13007,PSP,2011,Action,0.0
13008,DS,2011,Misc,0.1
13009,X360,2011,Misc,0.13
13010,Wii,2011,Action,0.08
13011,X360,2011,Adventure,0.1
13012,DS,2011,Racing,0.1
13013,PSP,2011,Sports,0.0
13014,DS,2011,Puzzle,0.0
13015,X360,2011,Misc,0.12
13016,3DS,2011,Misc,0.09
13017,PSV,2011,Puzzle,0.08
13018,Wii,2011,Shooter,0.13
13019,PC,2011,Shooter,0.04
13020,Wii,2011,Misc,0.11
13021,Wii,2011,Adventure,0.08
13022,PSP,2011,Role-Playing,0.0
13023,Wii,2011,Sports,0.06
13024,3DS,2011,Racing,0.07
13025,X360,2011,Fighting,0.1
13026,DS,2011,Misc,0.0
13027,PS2,2011,Sports,0.06
13028,PSP,2011,Sports,0.0
13029,DS,2011,Action,0.11
13030,3DS,2011,Role-Playing,0.0
13031,DS,2011,Misc,0.08
13032,3DS,2011,Simulation,0.12
13033,PSP,2011,Role-Playing,0.0
13034,X360,2011,Action,0.06
13035,DS,2011,Racing,0.09
13036,X360,2011,Sports,0.12
13037,X360,2011,Action,0.07
13038,PSP,2011,Fighting,0.03
13039,3DS,2011,Simulation,0.1
13040,3DS,2011,Puzzle,0.0
13041,3DS,2011,Action,0.09
13042,3DS,2011,Misc,0.08
13043,Wii,2011,Action,0.0
13044,DS,2011,Action,0.09
13045,Wii,2011,Misc,0.12
13046,PS3,2011,Sports,0.12
13047,X360,2011,Misc,0.07
13048,X360,2011,Misc,0.1
13049,PS3,2011,Adventure,0.07
13050,Wii,2011,Racing,0.08
13051,X360,2011,Action,0.12
13052,DS,2011,Misc,0.12
13053,Wii,2011,Shooter,0.07
13054,PS3,2011,Fighting,0.06
13055,PS3,2011,Sports,0.0
13056,PS3,2011,Action,0.0
13057,X360,2011,Shooter,0.09
13058,DS,2011,Action,0.0
13059,PSP,2011,Racing,0.1
13060,PS3,2011,Shooter,0.05
13061,PSP,2011,Action,0.0
13062,PSV,2011,Fighting,0.03
13063,PC,2011,Adventure,0.0
13064,Wii,2011,Strategy,0.0
13065,PSP,2011,Action,0.0
13066,X360,2011,Racing,0.11
13067,PSP,2011,Fighting,0.0
13068,PSP,2011,Role-Playing,0.07
13069,3DS,2011,Racing,0.08
13070,Wii,2011,Sports,0.11
13071,PS3,2011,Misc,0.11
13072,DS,2011,Action,0.07
13073,X360,2011,Sports,0.08
13074,3DS,2011,Sports,0.08
13075,PSP,2011,Simulation,0.0
13076,3DS,2011,Action,0.11
13077,PS3,2011,Racing,0.06
13078,3DS,2011,Action,0.08
13079,DS,2011,Sports,0.0
13080,Wii,2011,Misc,0.06
13081,DS,2011,Action,0.07
13082,DS,2011,Platform,0.09
13083,PC,2011,Role-Playing,0.07
13084,PS3,2011,Misc,0.11
13085,3DS,2011,Sports,0.11
13086,Wii,2011,Misc,0.11
13087,X360,2011,Misc,0.08
13088,PS3,2011,Misc,0.08
13089,PS3,2011,Misc,0.0
13090,X360,2011,Shooter,0.07
13091,X360,2011,Misc,0.11
13092,PS3,2011,Simulation,0.07
13093,PC,2011,Strategy,0.0
13094,PSP,2011,Action,0.0
13095,Wii,2011,Shooter,0.11
13096,DS,2011,Puzzle,0.05
13097,PSP,2011,Adventure,0.0
13098,PS2,2011,Fighting,0.05
13099,PS3,2011,Adventure,0.0
13100,PC,2011,Racing,0.08
13101,3DS,2011,Action,0.08
13102,DS,2011,Action,0.08
13103,PS3,2011,Adventure,0.0
13104,3DS,2011,Adventure,0.06
13105,DS,2011,Misc,0.07
13106,3DS,2011,Sports,0.05
13107,DS,2011,Platform,0.09
13108,PS3,2011,Misc,0.04
13109,Wii,2011,Misc,0.1
13110,PSP,2011,Action,0.0
13111,X360,2011,Action,0.07
13112,DS,2011,Action,0.09
13113,PSP,2011,Role-Playing,0.0
13114,3DS,2011,Adventure,0.08
13115,X360,2011,Sports,0.09
13116,PC,2011,Shooter,0.05
13117,PSV,2011,Misc,0.05
13118,PC,2011,Platform,0.02
13119,Wii,2011,Misc,0.08
13120,X360,2011,Misc,0.1
13121,Wii,2011,Action,0.08
13122,PS3,2011,Misc,0.06
13123,3DS,2011,Fighting,0.05
13124,PSP,2011,Role-Playing,0.0
13125,3DS,2011,Action,0.0
13126,X360,2011,Action,0.06
13127,PSP,2011,Action,0.0
13128,Wii,2011,Sports,0.05
13129,DS,2011,Platform,0.1
13130,X360,2011,Misc,0.1
13131,PSV,2011,Action,0.05
13132,DS,2011,Sports,0.1
13133,DS,2011,Puzzle,0.05
13134,Wii,2011,Action,0.06
13135,PSP,2011,Adventure,0.0
13136,PSP,2011,Misc,0.0
13137,PSP,2011,Strategy,0.0
13138,DS,2011,Strategy,0.08
13139,PS3,2011,Action,0.0
13140,X360,2011,Misc,0.07
13141,X360,2011,Misc,0.08
13142,PSV,2011,Role-Playing,0.0
13143,PS3,2011,Fighting,0.0
13144,PC,2011,Action,0.05
13145,3DS,2011,Action,0.07
13146,Wii,2011,Misc,0.08
13147,PS3,2011,Action,0.04
13148,3DS,2011,Action,0.07
13149,DS,2011,Adventure,0.06
13150,X360,2011,Racing,0.07
13151,X360,2011,Misc,0.05
13152,PSP,2011,Role-Playing,0.0
13153,X360,2011,Sports,0.05
13154,3DS,2011,Platform,0.05
13155,3DS,2011,Misc,0.09
13156,3DS,2011,Action,0.06
13157,DS,2011,Sports,0.09
13158,PS3,2011,Racing,0.09
13159,Wii,2011,Misc,0.06
13160,PC,2011,Action,0.05
13161,X360,2011,Action,0.09
13162,DS,2011,Role-Playing,0.0
13163,X360,2011,Misc,0.09
13164,3DS,2011,Fighting,0.07
13165,DS,2011,Adventure,0.05
13166,X360,2011,Shooter,0.07
13167,Wii,2011,Action,0.09
13168,Wii,2011,Misc,0.09
13169,PC,2011,Puzzle,0.0
13170,PS3,2011,Misc,0.05
13171,PC,2011,Strategy,0.07
13172,Wii,2011,Misc,0.02
13173,Wii,2011,Action,0.07
13174,DS,2011,Fighting,0.0
13175,PS3,2011,Sports,0.0
13176,DS,2011,Adventure,0.09
13177,3DS,2011,Racing,0.05
13178,PC,2011,Action,0.0
13179,X360,2011,Simulation,0.06
13180,DS,2011,Simulation,0.09
13181,DS,2011,Action,0.09
13182,PS3,2011,Racing,0.06
13183,DS,2011,Puzzle,0.07
13184,X360,2011,Racing,0.08
13185,3DS,2011,Misc,0.06
13186,PS3,2011,Sports,0.01
13187,PS3,2011,Fighting,0.0
13188,Wii,2011,Sports,0.08
13189,Wii,2011,Misc,0.08
13190,Wii,2011,Action,0.06
13191,PS3,2011,Action,0.0
13192,DS,2011,Strategy,0.06
13193,PS3,2011,Adventure,0.07
13194,3DS,2011,Puzzle,0.07
13195,PS3,2011,Role-Playing,0.0
13196,PC,2011,Shooter,0.05
13197,PS3,2011,Action,0.07
13198,Wii,2011,Action,0.05
13199,PS3,2011,Action,0.04
13200,PC,2011,Adventure,0.02
13201,PS2,2011,Sports,0.0
13202,PC,2011,Adventure,0.0
13203,Wii,2011,Fighting,0.07
13204,PS3,2011,Action,0.04
13205,DS,2011,Misc,0.08
13206,DS,2011,Simulation,0.07
13207,X360,2011,Simulation,0.06
13208,PC,2011,Simulation,0.0
13209,3DS,2011,Action,0.05
13210,DS,2011,Role-Playing,0.0
13211,3DS,2011,Shooter,0.08
13212,3DS,2011,Puzzle,0.05
13213,3DS,2011,Action,0.0
13214,X360,2011,Fighting,0.05
13215,DS,2011,Action,0.0
13216,PC,2011,Sports,0.06
13217,X360,2011,Simulation,0.08
13218,X360,2011,Adventure,0.0
13219,Wii,2011,Racing,0.07
13220,X360,2011,Action,0.05
13221,DS,2011,Adventure,0.03
13222,PC,2011,Strategy,0.0
13223,Wii,2011,Action,0.0
13224,PSP,2011,Strategy,0.0
13225,PC,2011,Shooter,0.01
13226,3DS,2011,Puzzle,0.07
13227,Wii,2011,Action,0.0
13228,PC,2011,Action,0.06
13229,DS,2011,Platform,0.07
13230,DS,2011,Strategy,0.0
13231,PS3,2011,Misc,0.05
13232,Wii,2011,Misc,0.0
13233,DS,2011,Action,0.04
13234,X360,2011,Misc,0.07
13235,PSP,2011,Adventure,0.0
13236,Wii,2011,Action,0.07
13237,X360,2011,Racing,0.0
13238,Wii,2011,Sports,0.0
13239,PS3,2011,Misc,0.0
13240,DS,2011,Sports,0.0
13241,PSP,2011,Fighting,0.0
13242,PS3,2011,Sports,0.0
13243,PS3,2011,Action,0.05
13244,PS3,2011,Racing,0.07
13245,DS,2011,Puzzle,0.0
13246,DS,2011,Puzzle,0.07
13247,DS,2011,Puzzle,0.04
13248,PC,2011,Simulation,0.07
13249,DS,2011,Misc,0.07
13250,DS,2011,Misc,0.07
13251,X360,2011,Fighting,0.07
13252,PC,2011,Simulation,0.0
13253,3DS,2011,Simulation,0.07
13254,DS,2011,Misc,0.07
13255,PC,2011,Shooter,0.01
13256,3DS,2011,Platform,0.0
13257,PS3,2011,Misc,0.07
13258,DS,2011,Sports,0.07
13259,3DS,2011,Sports,0.0
13260,X360,2011,Fighting,0.0
13261,Wii,2011,Sports,0.0
13262,DS,2011,Action,0.05
13263,PS3,2011,Fighting,0.06
13264,PSP,2011,Role-Playing,0.02
13265,PC,2011,Strategy,0.01
13266,DS,2011,Puzzle,0.03
13267,PS3,2011,Strategy,0.0
13268,X360,2011,Racing,0.0
13269,DS,2011,Platform,0.06
13270,X360,2011,Racing,0.06
13271,PS3,2011,Simulation,0.06
13272,X360,2011,Misc,0.06
13273,DS,2011,Puzzle,0.0
13274,X360,2011,Misc,0.05
13275,Wii,2011,Puzzle,0.06
13276,DS,2011,Simulation,0.06
13277,PSP,2011,Misc,0.0
13278,DS,2011,Platform,0.0
13279,PC,2011,Action,0.0
13280,PS3,2011,Action,0.04
13281,PSP,2011,Role-Playing,0.0
13282,PC,2011,Strategy,0.01
13283,DS,2011,Adventure,0.0
13284,PSP,2011,Misc,0.0
13285,PSP,2011,Role-Playing,0.0
13286,PSP,2011,Fighting,0.0
13287,X360,2011,Action,0.05
13288,DS,2011,Misc,0.06
